time,variable,group,value
2020-08-10,pendleranteil,auto_nein,0.234372158419851
2020-08-10,pendleranteil,d_ch,0.317400516850024
2020-08-10,pendleranteil,erwerbstaetig,0.301701149337139
2020-08-10,pendleranteil,f_ch,0.257878702740444
2020-08-10,pendleranteil,haushaltsgroesse_1_person,0.410725752998315
2020-08-10,pendleranteil,haushaltsgroesse_2_personen,0.328721747269234
2020-08-10,pendleranteil,haushaltsgroesse_3__personen,0.250681349982278
2020-08-10,pendleranteil,in_ausbildung,0.156052282955897
2020-08-10,pendleranteil,kanton_zuerich_ja,0.314896182853896
2020-08-10,pendleranteil,kanton_zuerich_nein,0.299099500776229
2020-08-10,pendleranteil,kinder_ja,0.26947197119842
2020-08-10,pendleranteil,kinder_nein,0.338656214271134
2020-08-10,pendleranteil,laendisch,0.229775625383867
2020-08-10,pendleranteil,maennlich,0.315525900950804
2020-08-10,pendleranteil,staedtisch,0.31165265575944
2020-08-10,pendleranteil,total,0.303660102577056
2020-08-10,pendleranteil,weiblich,0.289606841153713
2020-08-11,median,abotyp_ga,20.5296372505706
2020-08-11,median,abotyp_halbtax_strecken__verbundabo,20.2500947431291
2020-08-11,median,abotyp_kein_abo,18.7158525293098
2020-08-11,median,alter_15_29,22.3549610821989
2020-08-11,median,alter_30_64,21.4367484282073
2020-08-11,median,alter_65_79,12.0393510466857
2020-08-11,median,auto_ja,19.8719411114763
2020-08-11,median,auto_nein,10.6124374754578
2020-08-11,median,d_ch,21.2507323174742
2020-08-11,median,erwerbstaetig,22.3173105645355
2020-08-11,median,f_ch,13.3648860720215
2020-08-11,median,haushaltsgroesse_1_person,26.1960540586156
2020-08-11,median,haushaltsgroesse_2_personen,18.2548737006394
2020-08-11,median,haushaltsgroesse_3__personen,19.1844669653724
2020-08-11,median,in_ausbildung,15.0077132500209
2020-08-11,median,kanton_zuerich_ja,21.8369937352506
2020-08-11,median,kanton_zuerich_nein,18.49356480273
2020-08-11,median,kinder_ja,18.4960527664453
2020-08-11,median,kinder_nein,20.165733420798
2020-08-11,median,laendisch,17.2312952176271
2020-08-11,median,maennlich,21.6925880404284
2020-08-11,median,nicht_erwerbstaetig,10.8716239035699
2020-08-11,median,staedtisch,19.8034379353111
2020-08-11,median,total,19.6393962494189
2020-08-11,median,weiblich,18.2120127661749
2020-08-11,mittelwert,abotyp_ga,52.6386397979621
2020-08-11,mittelwert,abotyp_halbtax_strecken__verbundabo,40.8206297461031
2020-08-11,mittelwert,abotyp_kein_abo,34.4841794951454
2020-08-11,mittelwert,alter_15_29,41.4997325845469
2020-08-11,mittelwert,alter_30_64,41.2161570395006
2020-08-11,mittelwert,alter_65_79,33.5212813100329
2020-08-11,mittelwert,auto_ja,40.2498381932032
2020-08-11,mittelwert,auto_nein,27.0834814207097
2020-08-11,mittelwert,d_ch,41.7379053913095
2020-08-11,mittelwert,erwerbstaetig,42.3498231536881
2020-08-11,mittelwert,f_ch,33.3206833439565
2020-08-11,mittelwert,haushaltsgroesse_1_person,44.8300783967422
2020-08-11,mittelwert,haushaltsgroesse_2_personen,39.5817225903651
2020-08-11,mittelwert,haushaltsgroesse_3__personen,38.7110410439444
2020-08-11,mittelwert,in_ausbildung,37.401173591466
2020-08-11,mittelwert,kanton_zuerich_ja,39.7033010284682
2020-08-11,mittelwert,kanton_zuerich_nein,40.0459264958775
2020-08-11,mittelwert,kinder_ja,38.1726063916949
2020-08-11,mittelwert,kinder_nein,40.7225482687951
2020-08-11,mittelwert,laendisch,38.7360785033883
2020-08-11,mittelwert,maennlich,43.9934588808243
2020-08-11,mittelwert,nicht_erwerbstaetig,31.815795456976
2020-08-11,mittelwert,staedtisch,39.9784939033314
2020-08-11,mittelwert,total,40.0087102296117
2020-08-11,mittelwert,weiblich,35.693343299842
2020-08-11,pendleranteil,abotyp_ga,0.215150767958805
2020-08-11,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.300704840073929
2020-08-11,pendleranteil,abotyp_kein_abo,0.339433743375052
2020-08-11,pendleranteil,alter_15_29,0.254478103063287
2020-08-11,pendleranteil,alter_30_64,0.31744698509509
2020-08-11,pendleranteil,alter_65_79,0.239904282428881
2020-08-11,pendleranteil,auto_ja,0.30705520397233
2020-08-11,pendleranteil,auto_nein,0.229788088417787
2020-08-11,pendleranteil,d_ch,0.319286976698047
2020-08-11,pendleranteil,erwerbstaetig,0.304050979437306
2020-08-11,pendleranteil,f_ch,0.260384898449237
2020-08-11,pendleranteil,haushaltsgroesse_1_person,0.415993452515381
2020-08-11,pendleranteil,haushaltsgroesse_2_personen,0.322997818455648
2020-08-11,pendleranteil,haushaltsgroesse_3__personen,0.256511629513374
2020-08-11,pendleranteil,in_ausbildung,0.165529049954427
2020-08-11,pendleranteil,kanton_zuerich_ja,0.315593208299156
2020-08-11,pendleranteil,kanton_zuerich_nein,0.302203068146053
2020-08-11,pendleranteil,kinder_ja,0.275060599593938
2020-08-11,pendleranteil,kinder_nein,0.341192686484593
2020-08-11,pendleranteil,laendisch,0.231529926589767
2020-08-11,pendleranteil,maennlich,0.316597867950596
2020-08-11,pendleranteil,staedtisch,0.3138437440834
2020-08-11,pendleranteil,total,0.305679040784691
2020-08-11,pendleranteil,weiblich,0.292689702682495
2020-08-12,median,abotyp_ga,20.2215817331595
2020-08-12,median,abotyp_halbtax_strecken__verbundabo,20.0054763715857
2020-08-12,median,abotyp_kein_abo,18.6317595564358
2020-08-12,median,alter_15_29,25.175009329732
2020-08-12,median,alter_30_64,21.0952466527155
2020-08-12,median,alter_65_79,11.7273014993248
2020-08-12,median,auto_ja,19.6895991449901
2020-08-12,median,auto_nein,11.2218230386505
2020-08-12,median,d_ch,20.9666594415615
2020-08-12,median,erwerbstaetig,22.0415100951979
2020-08-12,median,f_ch,13.8200663747079
2020-08-12,median,haushaltsgroesse_1_person,26.2444930936324
2020-08-12,median,haushaltsgroesse_2_personen,17.7735768189522
2020-08-12,median,haushaltsgroesse_3__personen,19.2751584575762
2020-08-12,median,in_ausbildung,16.4768902641284
2020-08-12,median,kanton_zuerich_ja,21.4056005330253
2020-08-12,median,kanton_zuerich_nein,18.4239986945224
2020-08-12,median,kinder_ja,18.6714858914629
2020-08-12,median,kinder_nein,19.9509335593497
2020-08-12,median,laendisch,17.0375725670175
2020-08-12,median,maennlich,21.2819053217806
2020-08-12,median,nicht_erwerbstaetig,10.7455380217814
2020-08-12,median,staedtisch,19.6215905279192
2020-08-12,median,total,19.4775411695481
2020-08-12,median,weiblich,18.3278965502119
2020-08-12,mittelwert,abotyp_ga,52.2844541251181
2020-08-12,mittelwert,abotyp_halbtax_strecken__verbundabo,40.3752464621409
2020-08-12,mittelwert,abotyp_kein_abo,34.0749206103252
2020-08-12,mittelwert,alter_15_29,42.8222299251989
2020-08-12,mittelwert,alter_30_64,40.748339461537
2020-08-12,mittelwert,alter_65_79,32.7338541959803
2020-08-12,mittelwert,auto_ja,39.8435967188819
2020-08-12,mittelwert,auto_nein,28.6121366049564
2020-08-12,mittelwert,d_ch,41.1726308144554
2020-08-12,mittelwert,erwerbstaetig,41.8770158699508
2020-08-12,mittelwert,f_ch,33.4116329671174
2020-08-12,mittelwert,haushaltsgroesse_1_person,44.6938248691103
2020-08-12,mittelwert,haushaltsgroesse_2_personen,38.960922865638
2020-08-12,mittelwert,haushaltsgroesse_3__personen,38.4435556160147
2020-08-12,mittelwert,in_ausbildung,38.823150525111
2020-08-12,mittelwert,kanton_zuerich_ja,39.3951673836484
2020-08-12,mittelwert,kanton_zuerich_nein,39.4502257858706
2020-08-12,mittelwert,kinder_ja,37.6688577569263
2020-08-12,mittelwert,kinder_nein,40.4394995995028
2020-08-12,mittelwert,laendisch,37.4931610559891
2020-08-12,mittelwert,maennlich,43.361396230101
2020-08-12,mittelwert,nicht_erwerbstaetig,31.626221235828
2020-08-12,mittelwert,staedtisch,39.5609454410965
2020-08-12,mittelwert,total,39.6349968724632
2020-08-12,mittelwert,weiblich,35.573589398513
2020-08-12,pendleranteil,abotyp_ga,0.226924018973524
2020-08-12,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.303627779095264
2020-08-12,pendleranteil,abotyp_kein_abo,0.339573514641149
2020-08-12,pendleranteil,alter_15_29,0.26060818639035
2020-08-12,pendleranteil,alter_30_64,0.31968209028483
2020-08-12,pendleranteil,alter_65_79,0.235069983170013
2020-08-12,pendleranteil,auto_ja,0.30921697244111
2020-08-12,pendleranteil,auto_nein,0.225204018415723
2020-08-12,pendleranteil,d_ch,0.321173436546071
2020-08-12,pendleranteil,erwerbstaetig,0.306400809537474
2020-08-12,pendleranteil,f_ch,0.262891094158031
2020-08-12,pendleranteil,haushaltsgroesse_1_person,0.421261152032447
2020-08-12,pendleranteil,haushaltsgroesse_2_personen,0.317273889642062
2020-08-12,pendleranteil,haushaltsgroesse_3__personen,0.262341909044471
2020-08-12,pendleranteil,in_ausbildung,0.175005816952956
2020-08-12,pendleranteil,kanton_zuerich_ja,0.316290233744415
2020-08-12,pendleranteil,kanton_zuerich_nein,0.305306635515878
2020-08-12,pendleranteil,kinder_ja,0.280649227989457
2020-08-12,pendleranteil,kinder_nein,0.343729158698051
2020-08-12,pendleranteil,laendisch,0.233284227795668
2020-08-12,pendleranteil,maennlich,0.317669834950387
2020-08-12,pendleranteil,staedtisch,0.31603483240736
2020-08-12,pendleranteil,total,0.307697978992326
2020-08-12,pendleranteil,weiblich,0.295772564211278
2020-08-13,median,abotyp_ga,21.0521063714178
2020-08-13,median,abotyp_halbtax_strecken__verbundabo,19.7757740112849
2020-08-13,median,abotyp_kein_abo,18.6485414298103
2020-08-13,median,alter_15_29,26.6926015503962
2020-08-13,median,alter_30_64,20.64420225096
2020-08-13,median,alter_65_79,12.2414809396349
2020-08-13,median,auto_ja,19.5193005696078
2020-08-13,median,auto_nein,12.0076427000828
2020-08-13,median,d_ch,20.7374266106551
2020-08-13,median,erwerbstaetig,21.7797195157545
2020-08-13,median,f_ch,14.3257195189094
2020-08-13,median,haushaltsgroesse_1_person,25.4963723897906
2020-08-13,median,haushaltsgroesse_2_personen,17.8776858957359
2020-08-13,median,haushaltsgroesse_3__personen,19.0579400376683
2020-08-13,median,in_ausbildung,17.5535751843924
2020-08-13,median,kanton_zuerich_ja,21.0579925349149
2020-08-13,median,kanton_zuerich_nein,18.2658020633762
2020-08-13,median,kinder_ja,18.4709907531629
2020-08-13,median,kinder_nein,19.9072146604306
2020-08-13,median,laendisch,17.0745643669473
2020-08-13,median,maennlich,21.0621503082549
2020-08-13,median,nicht_erwerbstaetig,10.9855382244496
2020-08-13,median,staedtisch,19.4508759085034
2020-08-13,median,total,19.3275093104738
2020-08-13,median,weiblich,18.2129664112438
2020-08-13,mittelwert,abotyp_ga,51.8049099191085
2020-08-13,mittelwert,abotyp_halbtax_strecken__verbundabo,40.0472880352483
2020-08-13,mittelwert,abotyp_kein_abo,34.2146714820337
2020-08-13,mittelwert,alter_15_29,43.3927271802342
2020-08-13,mittelwert,alter_30_64,40.3240638777126
2020-08-13,mittelwert,alter_65_79,33.1478739711383
2020-08-13,mittelwert,auto_ja,39.6085379660626
2020-08-13,mittelwert,auto_nein,29.457286976526
2020-08-13,mittelwert,d_ch,40.8603602055889
2020-08-13,mittelwert,erwerbstaetig,41.6232186541095
2020-08-13,mittelwert,f_ch,33.5881983744639
2020-08-13,mittelwert,haushaltsgroesse_1_person,44.3209380253888
2020-08-13,mittelwert,haushaltsgroesse_2_personen,38.9954013649366
2020-08-13,mittelwert,haushaltsgroesse_3__personen,38.0821648674422
2020-08-13,mittelwert,in_ausbildung,39.4893557338069
2020-08-13,mittelwert,kanton_zuerich_ja,39.2545406298787
2020-08-13,mittelwert,kanton_zuerich_nein,39.0881923590002
2020-08-13,mittelwert,kinder_ja,36.972293753832
2020-08-13,mittelwert,kinder_nein,40.5223099706587
2020-08-13,mittelwert,laendisch,37.3126549144723
2020-08-13,mittelwert,maennlich,43.1425523948969
2020-08-13,mittelwert,nicht_erwerbstaetig,31.5421385078044
2020-08-13,mittelwert,staedtisch,39.2872094390275
2020-08-13,mittelwert,total,39.419955555296
2020-08-13,mittelwert,weiblich,35.3444103265553
2020-08-13,pendleranteil,abotyp_ga,0.235267608639418
2020-08-13,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.305641464234842
2020-08-13,pendleranteil,abotyp_kein_abo,0.339661468751935
2020-08-13,pendleranteil,alter_15_29,0.261929509899613
2020-08-13,pendleranteil,alter_30_64,0.320428351878569
2020-08-13,pendleranteil,alter_65_79,0.240708178698495
2020-08-13,pendleranteil,auto_ja,0.310299731562771
2020-08-13,pendleranteil,auto_nein,0.231201364524933
2020-08-13,pendleranteil,d_ch,0.322858272419325
2020-08-13,pendleranteil,erwerbstaetig,0.307656057409354
2020-08-13,pendleranteil,f_ch,0.263646412221889
2020-08-13,pendleranteil,haushaltsgroesse_1_person,0.419564445819692
2020-08-13,pendleranteil,haushaltsgroesse_2_personen,0.314987450317267
2020-08-13,pendleranteil,haushaltsgroesse_3__personen,0.266805575934859
2020-08-13,pendleranteil,in_ausbildung,0.174082899708044
2020-08-13,pendleranteil,kanton_zuerich_ja,0.31973907154088
2020-08-13,pendleranteil,kanton_zuerich_nein,0.305438483429488
2020-08-13,pendleranteil,kinder_ja,0.282746880617821
2020-08-13,pendleranteil,kinder_nein,0.343262787498588
2020-08-13,pendleranteil,laendisch,0.234815180498835
2020-08-13,pendleranteil,maennlich,0.317192357900063
2020-08-13,pendleranteil,staedtisch,0.317567562315455
2020-08-13,pendleranteil,total,0.308870005440132
2020-08-13,pendleranteil,weiblich,0.298908059174653
2020-08-14,median,abotyp_ga,21.8826310096761
2020-08-14,median,abotyp_halbtax_strecken__verbundabo,19.5460716509842
2020-08-14,median,abotyp_kein_abo,18.6653233031847
2020-08-14,median,alter_15_29,28.2101937710603
2020-08-14,median,alter_30_64,20.1931578492045
2020-08-14,median,alter_65_79,12.755660379945
2020-08-14,median,auto_ja,19.3490019942256
2020-08-14,median,auto_nein,12.7934623615152
2020-08-14,median,d_ch,20.5081937797487
2020-08-14,median,erwerbstaetig,21.5179289363112
2020-08-14,median,f_ch,14.8313726631108
2020-08-14,median,haushaltsgroesse_1_person,24.7482516859487
2020-08-14,median,haushaltsgroesse_2_personen,17.9817949725195
2020-08-14,median,haushaltsgroesse_3__personen,18.8407216177604
2020-08-14,median,in_ausbildung,18.6302601046564
2020-08-14,median,kanton_zuerich_ja,20.7103845368046
2020-08-14,median,kanton_zuerich_nein,18.1076054322299
2020-08-14,median,kinder_ja,18.2704956148629
2020-08-14,median,kinder_nein,19.8634957615115
2020-08-14,median,laendisch,17.111556166877
2020-08-14,median,maennlich,20.8423952947293
2020-08-14,median,nicht_erwerbstaetig,11.2255384271177
2020-08-14,median,staedtisch,19.2801612890876
2020-08-14,median,total,19.1774774513995
2020-08-14,median,weiblich,18.0980362722757
2020-08-14,mittelwert,abotyp_ga,51.3253657130989
2020-08-14,mittelwert,abotyp_halbtax_strecken__verbundabo,39.7193296083556
2020-08-14,mittelwert,abotyp_kein_abo,34.3544223537422
2020-08-14,mittelwert,alter_15_29,43.9632244352696
2020-08-14,mittelwert,alter_30_64,39.8997882938883
2020-08-14,mittelwert,alter_65_79,33.5618937462963
2020-08-14,mittelwert,auto_ja,39.3734792132433
2020-08-14,mittelwert,auto_nein,30.3024373480955
2020-08-14,mittelwert,d_ch,40.5480895967224
2020-08-14,mittelwert,erwerbstaetig,41.3694214382682
2020-08-14,mittelwert,f_ch,33.7647637818105
2020-08-14,mittelwert,haushaltsgroesse_1_person,43.9480511816673
2020-08-14,mittelwert,haushaltsgroesse_2_personen,39.0298798642351
2020-08-14,mittelwert,haushaltsgroesse_3__personen,37.7207741188698
2020-08-14,mittelwert,in_ausbildung,40.1555609425028
2020-08-14,mittelwert,kanton_zuerich_ja,39.1139138761089
2020-08-14,mittelwert,kanton_zuerich_nein,38.7261589321297
2020-08-14,mittelwert,kinder_ja,36.2757297507377
2020-08-14,mittelwert,kinder_nein,40.6051203418146
2020-08-14,mittelwert,laendisch,37.1321487729555
2020-08-14,mittelwert,maennlich,42.9237085596928
2020-08-14,mittelwert,nicht_erwerbstaetig,31.4580557797809
2020-08-14,mittelwert,staedtisch,39.0134734369585
2020-08-14,mittelwert,total,39.2049142381288
2020-08-14,mittelwert,weiblich,35.1152312545976
2020-08-14,pendleranteil,abotyp_ga,0.243611198305311
2020-08-14,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.307655149374419
2020-08-14,pendleranteil,abotyp_kein_abo,0.339749422862721
2020-08-14,pendleranteil,alter_15_29,0.263250833408876
2020-08-14,pendleranteil,alter_30_64,0.321174613472307
2020-08-14,pendleranteil,alter_65_79,0.246346374226977
2020-08-14,pendleranteil,auto_ja,0.311382490684433
2020-08-14,pendleranteil,auto_nein,0.237198710634143
2020-08-14,pendleranteil,d_ch,0.324543108292579
2020-08-14,pendleranteil,erwerbstaetig,0.308911305281235
2020-08-14,pendleranteil,f_ch,0.264401730285747
2020-08-14,pendleranteil,haushaltsgroesse_1_person,0.417867739606936
2020-08-14,pendleranteil,haushaltsgroesse_2_personen,0.312701010992471
2020-08-14,pendleranteil,haushaltsgroesse_3__personen,0.271269242825247
2020-08-14,pendleranteil,in_ausbildung,0.173159982463133
2020-08-14,pendleranteil,kanton_zuerich_ja,0.323187909337345
2020-08-14,pendleranteil,kanton_zuerich_nein,0.305570331343098
2020-08-14,pendleranteil,kinder_ja,0.284844533246185
2020-08-14,pendleranteil,kinder_nein,0.342796416299126
2020-08-14,pendleranteil,laendisch,0.236346133202003
2020-08-14,pendleranteil,maennlich,0.31671488084974
2020-08-14,pendleranteil,staedtisch,0.319100292223551
2020-08-14,pendleranteil,total,0.310042031887938
2020-08-14,pendleranteil,weiblich,0.302043554138028
2020-08-15,median,abotyp_ga,22.7003221570084
2020-08-15,median,abotyp_halbtax_strecken__verbundabo,19.4816427229302
2020-08-15,median,abotyp_kein_abo,18.9679584779315
2020-08-15,median,alter_15_29,28.5531916150142
2020-08-15,median,alter_30_64,19.8884716251097
2020-08-15,median,alter_65_79,13.6098147691648
2020-08-15,median,auto_ja,19.3521253806241
2020-08-15,median,auto_nein,12.9247828016386
2020-08-15,median,d_ch,20.4408319709524
2020-08-15,median,erwerbstaetig,21.466086692672
2020-08-15,median,f_ch,15.2822483539835
2020-08-15,median,haushaltsgroesse_1_person,23.9418659847753
2020-08-15,median,haushaltsgroesse_2_personen,18.4676834114716
2020-08-15,median,haushaltsgroesse_3__personen,18.6931258992833
2020-08-15,median,in_ausbildung,19.5640237165012
2020-08-15,median,kanton_zuerich_ja,20.7863793395423
2020-08-15,median,kanton_zuerich_nein,18.0303147869962
2020-08-15,median,kinder_ja,18.3583671625419
2020-08-15,median,kinder_nein,19.8880089309619
2020-08-15,median,laendisch,17.6473103839517
2020-08-15,median,maennlich,20.9726514575368
2020-08-15,median,nicht_erwerbstaetig,11.516112671606
2020-08-15,median,staedtisch,19.2549610894176
2020-08-15,median,total,19.1914442833118
2020-08-15,median,weiblich,17.9362181085293
2020-08-15,mittelwert,abotyp_ga,51.0330840088576
2020-08-15,mittelwert,abotyp_halbtax_strecken__verbundabo,39.6074274275732
2020-08-15,mittelwert,abotyp_kein_abo,34.3973574274193
2020-08-15,mittelwert,alter_15_29,43.5493758551043
2020-08-15,mittelwert,alter_30_64,39.7134703627483
2020-08-15,mittelwert,alter_65_79,34.2945473454035
2020-08-15,mittelwert,auto_ja,39.3120493870029
2020-08-15,mittelwert,auto_nein,30.144549278066
2020-08-15,mittelwert,d_ch,40.4572406610467
2020-08-15,mittelwert,erwerbstaetig,41.2645708805511
2020-08-15,mittelwert,f_ch,33.8179114815929
2020-08-15,mittelwert,haushaltsgroesse_1_person,43.9427875089131
2020-08-15,mittelwert,haushaltsgroesse_2_personen,39.3337488197605
2020-08-15,mittelwert,haushaltsgroesse_3__personen,37.3432579402539
2020-08-15,mittelwert,in_ausbildung,40.2326406074611
2020-08-15,mittelwert,kanton_zuerich_ja,39.0827849423641
2020-08-15,mittelwert,kanton_zuerich_nein,38.6030405894374
2020-08-15,mittelwert,kinder_ja,35.8970275039218
2020-08-15,mittelwert,kinder_nein,40.8387008184522
2020-08-15,mittelwert,laendisch,37.28713321874
2020-08-15,mittelwert,maennlich,43.0618418447613
2020-08-15,mittelwert,nicht_erwerbstaetig,31.5174794297706
2020-08-15,mittelwert,staedtisch,38.9162870164433
2020-08-15,mittelwert,total,39.1412243834403
2020-08-15,mittelwert,weiblich,34.8212453722308
2020-08-15,pendleranteil,abotyp_ga,0.244840325974484
2020-08-15,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.311663317845886
2020-08-15,pendleranteil,abotyp_kein_abo,0.341385181224499
2020-08-15,pendleranteil,alter_15_29,0.261460617344066
2020-08-15,pendleranteil,alter_30_64,0.322974929015931
2020-08-15,pendleranteil,alter_65_79,0.260116881888093
2020-08-15,pendleranteil,auto_ja,0.31372323951351
2020-08-15,pendleranteil,auto_nein,0.238117791895489
2020-08-15,pendleranteil,d_ch,0.326780585018874
2020-08-15,pendleranteil,erwerbstaetig,0.311443259516226
2020-08-15,pendleranteil,f_ch,0.268706175662184
2020-08-15,pendleranteil,haushaltsgroesse_1_person,0.412083189400877
2020-08-15,pendleranteil,haushaltsgroesse_2_personen,0.312624137822218
2020-08-15,pendleranteil,haushaltsgroesse_3__personen,0.278019268086089
2020-08-15,pendleranteil,in_ausbildung,0.167388051449928
2020-08-15,pendleranteil,kanton_zuerich_ja,0.331047426866292
2020-08-15,pendleranteil,kanton_zuerich_nein,0.304544925439698
2020-08-15,pendleranteil,kinder_ja,0.289586663960327
2020-08-15,pendleranteil,kinder_nein,0.342132555057323
2020-08-15,pendleranteil,laendisch,0.244346480452863
2020-08-15,pendleranteil,maennlich,0.317694602029829
2020-08-15,pendleranteil,staedtisch,0.321442470925366
2020-08-15,pendleranteil,total,0.312391370399101
2020-08-15,pendleranteil,weiblich,0.305935733300174
2020-08-16,median,abotyp_ga,23.5180133043407
2020-08-16,median,abotyp_halbtax_strecken__verbundabo,19.4172137948763
2020-08-16,median,abotyp_kein_abo,19.2705936526782
2020-08-16,median,alter_15_29,28.8961894589681
2020-08-16,median,alter_30_64,19.5837854010149
2020-08-16,median,alter_65_79,14.4639691583845
2020-08-16,median,auto_ja,19.3552487670226
2020-08-16,median,auto_nein,13.056103241762
2020-08-16,median,d_ch,20.373470162156
2020-08-16,median,erwerbstaetig,21.4142444490329
2020-08-16,median,f_ch,15.7331240448562
2020-08-16,median,haushaltsgroesse_1_person,23.1354802836018
2020-08-16,median,haushaltsgroesse_2_personen,18.9535718504237
2020-08-16,median,haushaltsgroesse_3__personen,18.5455301808061
2020-08-16,median,in_ausbildung,20.497787328346
2020-08-16,median,kanton_zuerich_ja,20.8623741422801
2020-08-16,median,kanton_zuerich_nein,17.9530241417625
2020-08-16,median,kinder_ja,18.4462387102209
2020-08-16,median,kinder_nein,19.9125221004123
2020-08-16,median,laendisch,18.1830646010264
2020-08-16,median,maennlich,21.1029076203442
2020-08-16,median,nicht_erwerbstaetig,11.8066869160944
2020-08-16,median,staedtisch,19.2297608897476
2020-08-16,median,total,19.2054111152242
2020-08-16,median,weiblich,17.7743999447829
2020-08-16,mittelwert,abotyp_ga,50.7408023046162
2020-08-16,mittelwert,abotyp_halbtax_strecken__verbundabo,39.4955252467908
2020-08-16,mittelwert,abotyp_kein_abo,34.4402925010964
2020-08-16,mittelwert,alter_15_29,43.1355272749389
2020-08-16,mittelwert,alter_30_64,39.5271524316083
2020-08-16,mittelwert,alter_65_79,35.0272009445108
2020-08-16,mittelwert,auto_ja,39.2506195607625
2020-08-16,mittelwert,auto_nein,29.9866612080365
2020-08-16,mittelwert,d_ch,40.366391725371
2020-08-16,mittelwert,erwerbstaetig,41.159720322834
2020-08-16,mittelwert,f_ch,33.8710591813754
2020-08-16,mittelwert,haushaltsgroesse_1_person,43.937523836159
2020-08-16,mittelwert,haushaltsgroesse_2_personen,39.637617775286
2020-08-16,mittelwert,haushaltsgroesse_3__personen,36.965741761638
2020-08-16,mittelwert,in_ausbildung,40.3097202724193
2020-08-16,mittelwert,kanton_zuerich_ja,39.0516560086193
2020-08-16,mittelwert,kanton_zuerich_nein,38.4799222467451
2020-08-16,mittelwert,kinder_ja,35.5183252571058
2020-08-16,mittelwert,kinder_nein,41.0722812950899
2020-08-16,mittelwert,laendisch,37.4421176645245
2020-08-16,mittelwert,maennlich,43.1999751298298
2020-08-16,mittelwert,nicht_erwerbstaetig,31.5769030797603
2020-08-16,mittelwert,staedtisch,38.8191005959281
2020-08-16,mittelwert,total,39.0775345287519
2020-08-16,mittelwert,weiblich,34.5272594898639
2020-08-16,pendleranteil,abotyp_ga,0.246069453643656
2020-08-16,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.315671486317353
2020-08-16,pendleranteil,abotyp_kein_abo,0.343020939586277
2020-08-16,pendleranteil,alter_15_29,0.259670401279256
2020-08-16,pendleranteil,alter_30_64,0.324775244559555
2020-08-16,pendleranteil,alter_65_79,0.273887389549209
2020-08-16,pendleranteil,auto_ja,0.316063988342587
2020-08-16,pendleranteil,auto_nein,0.239036873156835
2020-08-16,pendleranteil,d_ch,0.32901806174517
2020-08-16,pendleranteil,erwerbstaetig,0.313975213751217
2020-08-16,pendleranteil,f_ch,0.27301062103862
2020-08-16,pendleranteil,haushaltsgroesse_1_person,0.406298639194818
2020-08-16,pendleranteil,haushaltsgroesse_2_personen,0.312547264651965
2020-08-16,pendleranteil,haushaltsgroesse_3__personen,0.28476929334693
2020-08-16,pendleranteil,in_ausbildung,0.161616120436724
2020-08-16,pendleranteil,kanton_zuerich_ja,0.338906944395238
2020-08-16,pendleranteil,kanton_zuerich_nein,0.303519519536298
2020-08-16,pendleranteil,kinder_ja,0.294328794674468
2020-08-16,pendleranteil,kinder_nein,0.34146869381552
2020-08-16,pendleranteil,laendisch,0.252346827703724
2020-08-16,pendleranteil,maennlich,0.318674323209918
2020-08-16,pendleranteil,staedtisch,0.323784649627181
2020-08-16,pendleranteil,total,0.314740708910264
2020-08-16,pendleranteil,weiblich,0.309827912462319
2020-08-17,median,abotyp_ga,25.3822956393968
2020-08-17,median,abotyp_halbtax_strecken__verbundabo,19.4622009874819
2020-08-17,median,abotyp_kein_abo,19.7694601497792
2020-08-17,median,alter_15_29,29.1374983443
2020-08-17,median,alter_30_64,19.6006275374764
2020-08-17,median,alter_65_79,15.2380804589922
2020-08-17,median,auto_ja,19.565395524522
2020-08-17,median,auto_nein,12.2353723564666
2020-08-17,median,d_ch,20.4656661956216
2020-08-17,median,erwerbstaetig,21.6034573419533
2020-08-17,median,f_ch,16.1991252293291
2020-08-17,median,haushaltsgroesse_1_person,22.8406031852691
2020-08-17,median,haushaltsgroesse_2_personen,19.4484216022919
2020-08-17,median,haushaltsgroesse_3__personen,18.6171288468916
2020-08-17,median,in_ausbildung,20.8725398326983
2020-08-17,median,kanton_zuerich_ja,21.0251829448659
2020-08-17,median,kanton_zuerich_nein,18.1732093711108
2020-08-17,median,kinder_ja,18.8360545847106
2020-08-17,median,kinder_nein,19.9585995238814
2020-08-17,median,laendisch,19.0540590746044
2020-08-17,median,maennlich,21.4408357604299
2020-08-17,median,nicht_erwerbstaetig,12.0748690851081
2020-08-17,median,staedtisch,19.3889436064583
2020-08-17,median,total,19.4090437301893
2020-08-17,median,weiblich,17.8118424005532
2020-08-17,mittelwert,abotyp_ga,52.5032282727567
2020-08-17,mittelwert,abotyp_halbtax_strecken__verbundabo,39.7089638744092
2020-08-17,mittelwert,abotyp_kein_abo,34.933038797629
2020-08-17,mittelwert,alter_15_29,42.8809981328399
2020-08-17,mittelwert,alter_30_64,39.771883870175
